Trade_volume,Number of trades with that volume
132.74945396,1
796.0321,1
797.05765011,1
133.8443,1
18.779,1
134.6759,1
809.03670698,1
810.68845525,2
135.0,1
61.663,1
815.49126168,1
27.0,3
136.579,1
137.089923,1
826.17654797,1
827.45804257,1
828.98958496,1
138.81619216,1
3.49172047,1
833.15846175,1
139.3577056,1
17.3384,1
838.17298982,1
839.16083,1
140.9109,1
28.0,1
141.01209742,1
11.6310231,1
850.62473785,1
142.45526215,4
88.99738776,1
143.1535,1
21.26935169,1
0.00018274,1
144.3552,1
867.25056143,1
145.9511,1
29.0,1
146.56580001,1
147.59696338,1
148.3843,1
890.63061649,1
892.5637,1
149.61921921,1
0.17116145,1
2.69e-06,1
898.56230032,1
900.0,2
150.06466466,1
30.5,1
151.927,1
13.25548224,1
911.27845082,1
152.69900318,1
917.96083927,1
153.09774546,1
154.6567991,1
3.17014686,1
6.32e-05,2
930.45153206,1
155.2869576,1
65.96433,1
31.0,2
156.60143768,1
157.69199199,1
0.0401563,1
946.69596643,1
158.26946069,1
952.22201977,1
0.00012692,1
159.88362967,2
956.044267,1
958.64789681,1
959.43044078,1
160.90181566,1
964.02759155,1
49.99,1
161.1237,1
162.87144796,1
977.92657192,1
163.0,1
982.0,1
7.39493036,1
169.21906566,1
986.64522019,1
991.845,50
67.765167,1
50.21890063,1
996.9585552,1
166.84153825,1
16.64189889,1
1000.0,16
5.1e-07,2
167.0,3
168.9227,1
25.99433574,1
8.84721627,1
169.17445006,1
170.0,4
0.05297478,1
1.73667493,1
2.32488059,1
3.15515516,1
17.981,1
1.31977085,1
172.5,1
70.60829731,1
173.28028046,1
26.8107,1
0.00016127,1
174.822,6
175.83944648,1
69.52314,1
1056.06732176,1
35.0,7
18.481,1
1061.68,1
177.72896274,1
1066.64198619,1
5.90443691,1
178.57142,1
581.00001475,1
154.59804508,1
10.95964295,1
172.16161224,1
1080.70574665,1
7.5,1
70.90970971,1
53.45745489,1
181.0,3
0.17588421,1
182.74945396,1
183.79446446,1
1100.0,2
184.95314606,1
1110.7484241,1
185.61378122,1
71.771021,1
1115.20125647,1
186.54397902,1
1118.52861338,1
187.37805257,1
1127.4948,1
188.14482904,1
12.35915916,1
189.31386662,1
0.00059764,1
1142.86,1
72.965005,1
191.1903405,1
21.020986,1
4.01576858,1
1151.33724256,1
1152.19942586,1
0.04777043,1
193.74293045,1
7.5186,1
194.0,2
1168.74677699,1
195.26241404,1
73.4991992,1
196.22926501,1
1185.72,1
0.00013439,1
198.5818729,1
3.5035035,1
31.04208193,1
14.85915916,1
199.0,2
42.75497221,1
200.1108,1
1203.85093338,1
201.02687728,1
6.8352,1
36.536,1
202.44903065,1
1220.71079336,1
1223.218,1
15.5408,1
204.50096023,1
68.92948244,1
205.46889554,1
75.76612905,1
206.31447913,1
24.433,1
6.08627737,1
207.14485304,1
148.4396226,1
208.72073725,1
1250.1262331,1
1251.67072781,1
209.31091091,1
1260.91700788,1
210.2449702,1
12.57964065,1
76.6310922,1
211.29240313,2
0.00400981,1
213.0,2
0.2854441,1
0.18268422,1
17.712,2
214.50893903,1
0.00011876,1
215.1061,1
1293.27030363,1
60.05578943,1
43.1087,1
6.28454009,1
1300.0,67
150.71655703,1
127.0745,1
5.303996,1
218.85425425,1
0.07197789,1
18.08500123,1
219.86807915,1
9.76248794,1
0.00228679,1
112.037,1
14.5159,1
221.86847154,1
27.09534534,1
222.12013502,1
1336.49714744,1
223.78221232,1
4.5714,1
146.89299131,1
0.06571056,1
224.74,1
1.52788455,1
0.00011438,1
113.31683507,1
79.913,1
45.0,2
11.06553891,1
227.51290699,1
228.75175175,2
20.02952953,1
229.94720755,1
0.10685779,1
9.0,65
80.08008008,1
231.30992987,1
0.01133917,1
12.64139858,1
0.0328679,1
232.25136276,1
121.96007958,1
233.7658,1
0.00047901,2
21.0680109,1
234.177787,1
4.53203203,1
3.649e-05,1
0.03942635,1
68.23858902,1
37.76012173,1
1.15e-05,1
3.17e-06,1
47.0,2
237.91409821,1
141.7482,1
22.587,1
239.69638067,1
116.1892,1
82.653,1
241.48024888,1
31.106,1
1450.0,1
242.06896333,1
2.5e-07,1
0.00100732,1
243.82592808,1
23.02060966,1
185.92253,1
6.27,1
6.48314383,1
245.99145693,1
49.56196,1
32.8062,1
15.0689,1
247.60355034,1
248.27690725,1
4.682,1
24.0707,1
186.1012,1
7.52,1
0.00423094,1
1500.0,2
250.956,1
84.93128,1
0.27782966,1
50.5,1
252.26484306,1
34.42895956,1
12.84701276,1
253.58816475,1
8.3889296,1
255.85725446,1
0.69128301,1
1.73213182,1
34.42213496,1
257.54473785,1
144.21650522,1
9.97406742,3
11.53576525,1
5.45852998,1
52.5,1
58.76964576,1
35.2446,1
18.58133703,1
1571.47238523,1
262.8988989,1
14.682148,1
1582.66424129,1
264.88987836,1
121.2477873,1
6.496,1
53.50075468,1
1598.48669775,1
65.828845,1
0.23573132,1
2.9384765,1
267.02648364,1
83.9898,1
28.81334309,1
11.77,1
122.59289289,1
7.7143,1
54.0,2
5.39816296,1
4.25432803,1
1.288e-05,1
273.05892759,1
29.212,1
12.51605649,1
275.0,1
20.84774,1
55.0,2
6.96,1
0.00033191,1
0.04084863,1
1.53e-06,1
9.18e-06,1
279.19846536,1
9.97406756,1
281.68,1
39.569391,1
5.62921592,1
65.49900321,1
31.587,1
14.96110114,1
286.39767768,1
23.116,1
6.98521607,1
287.40552803,1
16.5692071,1
25.43804,1
194.87185453,1
0.00038901,1
58.0,2
6.979014,1
0.06926712,1
3.09e-06,1
1766.7370767,1
16.25413162,1
295.50910147,1
12.21030633,1
296.06008617,1
42.57119644,1
8.75718792,1
62.63645914,1
0.0002626,1
4.2e-07,1
4.9,1
0.77595976,1
0.12287535,1
299.545155,2
17.4729,2
300.59572923,1
93.3682,1
301.125,1
9.32142142,1
5.61420575,1
303.08,1
3.40137701,1
304.37611128,1
