time,price,volume,buy_or_sell,market_or_limit,misc
1526125976.0321,0.99980000,1841.45379076,b,l,
1526605155.8612,1.00020000,31.52276000,s,m,
1526300740.5122,0.99990000,10.89022000,b,m,
1526605155.8898,1.00010000,75.16770528,s,m,
1526602188.6346,1.00010000,75.00000000,s,l,
1526231455.6585,1.00020000,75.00000000,s,l,
1526399045.6545,1.00010000,75.00000000,s,m,
1526543591.8783,1.00090000,29.97243000,s,l,
1526543591.9438,1.00070000,29.97842000,s,l,
1526596003.7588,1.00000000,4.82813674,s,m,
1526385742.3606,0.99990000,30.94329000,s,m,
1526577306.7421,1.00060000,713.88521443,b,m,
1526230161.019,1.00010000,34.36073000,s,l,
1526604486.6365,1.00040000,30.15109000,b,l,
1526120876.0742,0.99990000,34.31569000,b,l,
1526455889.196,1.00020000,34.39590000,s,l,
1526120882.2541,0.99990000,34.31590000,b,l,
1526229747.429,1.00010000,34.36073000,s,m,
1526563254.6218,1.00030000,75.00000000,s,l,
1526268894.2315,1.00000000,30.00540000,b,l,
1526612410.6073,0.99940000,74.99198000,b,l,
1526563259.0214,1.00030000,0.01240187,s,m,
1526268349.9547,0.99980000,9.24746788,s,l,
1526306000.4508,1.00000000,12475.43909000,b,l,
1526455889.2548,1.00010000,34.39590000,s,l,
1526287094.5139,0.99990000,0.79514672,s,m,
1526442706.0964,1.00060000,32.91340000,b,l,
1526583222.4382,1.00030000,29.99640000,b,m,
1526120910.3661,0.99990000,34.31600000,b,l,
1526120911.4014,0.99990000,34.31600000,b,l,
1526255595.4327,1.00020000,0.00376481,s,m,
1526268370.3244,0.99980000,9.43063473,s,l,
1526317527.1469,0.99950000,30.94192000,s,m,
1526142372.6203,1.00060000,116.94104400,b,l,
1526657505.1335,0.99980000,1123.97122080,b,l,
1526309364.4785,0.99920000,30.94113000,s,m,
1526432226.8147,1.00000000,31.56760331,b,l,
1526346084.1855,1.00000000,30.94151000,b,l,
1526120937.5629,0.99990000,34.31620000,b,l,
1526507355.2359,1.00000000,0.00108945,s,m,
1526137323.1235,1.00030000,34.32099987,s,l,
1526584023.3679,1.00020000,29.99280000,s,l,
1526455889.2437,1.00010000,34.39590000,s,l,
1526309720.3222,0.99940000,30.94091000,b,m,
1526563316.1099,1.00020000,18.15373850,s,l,
1526229759.373,1.00080000,34.35329000,s,l,
1526120957.1756,0.99990000,34.31630000,b,l,
1526120958.0757,0.99990000,34.31630000,b,l,
1526317571.3111,0.99910000,5153.75654364,s,m,
1526267990.5629,0.99930000,0.00099984,s,l,
1526289762.0384,1.00000000,30.01011000,b,l,
1526435589.5248,1.00020000,32.42031000,b,l,
1526573915.6595,1.00060000,30.50370000,s,m,
1526221688.2121,0.99950000,30.02582000,b,m,
1526120978.5117,0.99990000,34.31651000,b,l,
1526214388.1174,1.00020000,34.33459000,s,l,
1526267993.9109,0.99930000,14.95997972,s,l,
1526608212.7328,0.99520000,10.38544785,s,m,
1526268449.5192,0.99980000,558.98336539,s,l,
1526390875.3462,0.99980000,75.00000000,b,m,
1526120999.111,0.99990000,34.31661000,b,l,
1526268457.2987,0.99980000,176.73035869,s,l,
1526237296.4636,1.00020000,0.28576000,s,l,
1526267997.1978,0.99930000,21.86456745,s,l,
1526629885.6093,0.99960000,75.00000000,s,l,
1526170162.5114,1.00020000,107.98783920,b,l,
1526121012.9943,0.99990000,34.31671000,b,l,
1526268469.1091,0.99990000,75.00000000,b,l,
1526422954.8998,1.00010000,31.43151000,s,l,
1526601926.668,1.00040000,30.15560000,s,l,
1526237296.454,1.00020000,34.36308000,s,l,
1526588087.9379,1.00000000,19.96007984,s,m,
1526228574.5016,1.00010000,0.00089462,s,l,
1526385742.2929,1.00000000,30.94154000,s,m,
1526268000.5688,0.99920000,66.94749057,s,l,
1526221688.2219,1.00010000,34.34395000,b,m,
1526121033.7392,0.99990000,34.31811000,b,l,
1526596172.1858,1.00000000,548.34175672,s,l,
1526432226.8024,1.00000000,1951.09780439,b,l,
1526133722.696,1.00050000,75.00000000,s,l,
1526552219.6293,1.00000000,29.99880000,s,m,
1526640724.2645,0.99950000,31.58754000,s,m,
1526121054.1164,0.99990000,34.31818000,b,l,
1526393933.0352,1.00010000,150.29940120,s,m,
1526309364.4731,0.99920000,30.94113000,s,m,
1526366828.5234,1.00000000,597.18270000,s,m,
1526596206.3381,1.00000000,25322.56288722,s,m,
1526318637.8843,0.99960000,75.00000000,b,m,
1526284912.4343,1.00000000,557.49706452,b,l,
1526252146.6491,1.00060000,29.98741000,b,m,
1526173337.3767,1.00030000,34.33483000,s,l,
1526635932.1954,0.99940000,30.02612000,b,m,
1526337172.6574,0.99990000,30.94191000,b,l,
1526121081.6598,0.99980000,34.31825000,b,l,
1526207935.3363,1.00040000,0.03984048,s,m,
1526614805.8885,0.99990000,40.18965529,b,l,
1526670417.4265,1.00010000,31.57907000,s,l,
1526391541.7376,0.99990000,31.44843000,b,l,
1526473847.3517,1.00110000,0.00000004,s,m,
1526268563.356,0.99990000,25.29871315,s,l,
1526121120.6166,0.99970000,34.31837000,b,l,
1526121121.5261,0.99970000,34.31837000,b,l,
1526447349.8151,1.00270000,75.00000000,s,l,
1526268580.8362,0.99990000,55.59162284,s,l,
1526248847.1109,1.00060000,34.36474000,b,m,
1526332107.7213,0.99940000,30.94457000,b,l,
1526172959.3841,1.00060000,6322.64849490,b,m,
1526517974.8768,1.00070000,29.98051000,s,m,
1526563504.5573,1.00030000,75.00000000,b,l,
1526252212.4329,1.00050000,7784.06582381,s,m,
1526286065.1613,0.99980000,30.00525000,s,m,
1526461430.5114,1.00270000,75.00000000,s,l,
1526608265.6277,0.99490000,10.31036963,s,m,
1526121151.5106,0.99970000,6.36326000,b,l,
1526645443.9991,0.99960000,110.10648330,s,l,
1526613120.1841,0.99870000,30.03845000,s,m,
1526469173.8407,1.00150000,34.38131000,b,m,
1526456291.0261,0.99990000,30.01651000,b,l,
1526467135.2996,1.00050000,32.87384000,s,m,
1526255797.5492,1.00000000,34.36671000,s,l,
1526137801.7318,1.00060000,34.32239000,b,m,
1526219479.9778,1.00000000,9059.03370000,s,m,
1526669434.261,1.00080000,30.65989000,b,m,
1526424610.3518,1.00000000,0.00000002,s,m,
1526645479.9538,0.99960000,547.51771943,s,l,
1526390908.5143,0.99970000,75.00000000,s,m,
1526228832.4767,1.00030000,245.49315205,b,m,
1526216753.0373,1.00020000,34.33757000,s,m,
1526229315.3368,1.00080000,10.00000000,s,l,
1526172959.4082,1.00060000,34.33498000,b,m,
1526435589.4634,1.00020000,31.43693000,b,l,
1526605155.8438,1.00020000,31.52276000,s,m,
1526608265.6176,0.99490000,10.39142990,s,m,
1526168065.9423,1.00010000,34.33391000,s,m,
1526579983.3697,1.00020000,75.00000000,b,m,
1526130753.29,1.00010000,34.32903000,b,l,
1526291449.6391,0.99990000,30.00446000,s,m,
1526455889.2505,1.00010000,34.39590000,s,l,
1526268696.6574,0.99990000,45.28275670,s,l,
1526467794.6606,1.00120000,34.38004000,s,m,
1526252146.7233,1.00080000,34.36420000,b,m,
1526252611.9285,1.00040000,29.98741000,s,l,
1526215488.599,1.00060000,34.33832000,b,m,
1526232795.5706,1.00030000,74.99000159,s,l,
1526670417.4932,1.00010000,32.51762000,s,l,
1526317190.7659,0.99990000,30.94007000,b,m,
1526176809.7854,1.00060000,34.33308000,b,m,
1526190941.6011,1.00050000,34.33419000,s,m,
1526547772.5653,1.00090000,29.98381000,b,m,
1526670417.538,1.00010000,32.51762000,s,l,
1526386971.0932,1.00000000,31.43768000,b,m,
1526248062.672,1.00030000,433.81950425,b,l,
1526491956.845,0.99990000,4289.16132938,s,m,
1526268730.5006,0.99990000,212.34113987,s,l,
1526268734.3378,0.99990000,212.34114004,s,l,
1526416191.5702,1.00010000,551.03365618,s,l,
1526486097.0936,1.00070000,29.98441000,b,l,
1526442706.0908,1.00060000,32.91340000,b,l,
1526644281.6793,0.99930000,0.00000110,b,l,
1526248144.8153,1.00040000,75.00000000,b,m,
1526219600.7232,0.99920000,66.73493795,s,m,
1526377272.3283,1.00000000,11.21262358,s,l,
1526300814.8665,0.99980000,0.05976072,s,m,
1526416214.1946,1.00010000,435.12800000,s,l,
1526178937.5175,1.00050000,34.33209000,s,l,
1526252610.3492,1.00050000,16.40962000,s,l,
1526228922.4781,1.00070000,1629.38755605,b,m,
1526416223.2484,1.00010000,449.32117922,s,l,
1526360174.7069,1.00000000,0.00020278,s,m,
1526268770.8169,0.99990000,77.40388200,s,l,
1526268773.3665,0.99990000,134.14015647,s,l,
1526608212.5725,0.99950000,75.00000000,s,m,
1526268776.7163,0.99990000,56.73627608,s,l,
1526657505.1382,0.99990000,31.58440000,b,l,
1526156946.2147,1.00010000,1121.47273009,s,m,
1526584023.3735,1.00020000,29.99280000,s,l,
1526670417.4607,1.00010000,32.51575000,s,l,
1526501038.6874,1.00010000,30.00240000,b,m,
1526467952.6046,1.00150000,34.33363000,b,l,
1526130753.2833,1.00010000,34.32890000,b,l,
1526595353.5333,1.00020000,18.00324974,s,l,
1526641032.0976,0.99930000,30.08243000,b,l,
1526190941.6225,1.00050000,34.33360000,s,m,
1526482910.5841,1.00080000,29.98681000,b,m,
1526506255.6465,1.00020000,75.00000000,s,m,
1526286065.1722,0.99980000,30.00525000,s,m,
1526605155.9825,0.99900000,5.47433333,s,m,
1526627036.5652,0.99910000,75.00000000,b,l,
1526491973.8498,1.00000000,0.00019649,s,m,
1526170756.1521,1.00020000,194.93959912,b,l,
1526605524.34,0.99850000,1000.00000000,s,m,
1526385742.2832,1.00000000,30.94284000,s,m,
1526604486.7727,1.00110000,29.97782000,b,l,
1526249376.3905,1.00070000,34.37594000,s,m,
1526438957.6022,1.00000000,32.91750000,s,l,
1526349981.6911,1.00000000,0.01037258,s,m,
1526482489.4838,1.00040000,29.98681000,s,m,
1526134187.4595,1.00060000,34.32342000,b,l,
1526396075.8375,1.00010000,462.01400000,b,m,
1526252610.3226,1.00080000,75.00000000,s,l,
1526285243.7691,0.99990000,2.20242051,s,m,
1526604737.0146,1.00200000,0.34262811,b,l,
1526649763.7859,0.99960000,0.26434310,s,m,
1526168065.9589,1.00010000,0.39473954,s,m,
1526215077.141,1.00040000,34.33974000,b,l,
1526456291.0685,0.99990000,30.01651000,b,l,
1526268065.9457,0.99920000,0.00091093,s,l,
1526540742.4186,1.00000000,30.01125000,b,l,
1526137801.7296,1.00050000,34.32229000,b,m,
1526597656.5689,1.00060000,30.14903000,b,m,
1526346203.8711,1.00010000,30.00898000,b,l,
1526563791.946,1.00050000,29.99310000,b,l,
1526305349.3528,0.99930000,1000.00000000,s,m,
1526657505.1121,0.99970000,75.00000000,b,l,
1526246223.482,1.00020000,34.36447000,b,l,
1526124788.2207,0.99980000,298.20850950,s,m,
1526268894.2339,1.00000000,30.00540000,b,l,
1526385742.4196,0.99990000,30.94284000,s,m,
1526203767.4631,1.00030000,434.63665068,b,l,
1526491246.6549,1.00040000,29.98950000,s,m,
1526306000.3968,0.99970000,75.00000000,b,l,
1526469406.6732,1.00150000,34.38594000,s,l,
1526573915.68,1.00030000,29.99160000,s,m,
1526643743.4661,0.99920000,30.04537000,b,l,
1526268073.2036,0.99940000,30.02342000,b,l,
1526613217.2975,0.99930000,75.00000000,b,l,
1526595754.9939,1.00020000,1.01428543,s,l,
1526487648.3484,1.00040000,29.99850000,b,m,
1526443039.1716,1.00200000,0.00039760,b,l,
1526270806.3693,0.99990000,1.51098682,s,l,
1526232615.3664,1.00010000,1392.68730090,s,m,
1526176691.4328,1.00040000,34.33289000,s,l,
1526231154.6321,1.00010000,34.36073000,s,m,
1526132570.9991,1.00050000,34.32119000,b,l,
1526645780.3404,0.99960000,2522.29081411,s,m,
1526474094.1818,1.00060000,0.00001988,s,m,
1526508377.7622,1.00000000,3.56438696,s,m,
1526373140.4202,1.00010000,20.20524273,s,l,
1526318637.9216,0.99970000,30.94278000,b,m,
1526386971.0066,1.00000000,31.43768000,b,m,
1526573915.6828,1.00030000,29.99160000,s,m,
1526219479.9852,1.00000000,393.84080000,s,m,
1526301733.8345,0.99990000,75.00000000,b,m,
1526486097.0889,1.00070000,29.98441000,b,l,
1526132571.0077,1.00050000,34.32119000,b,l,
1526131936.1305,1.00050000,34.34275000,s,m,
1526334510.4474,1.00000000,557.05999000,b,l,
1526426706.0681,1.00000000,31.43669000,s,l,
1526172546.1442,1.00030000,34.33411000,b,m,
1526131373.0219,1.00070000,439.24100000,b,l,
1526465595.2497,1.00100000,10.00000000,b,m,
1526563904.6725,1.00060000,29.99280000,b,m,
1526486097.0707,1.00040000,29.99850000,b,l,
1526252610.6086,1.00050000,34.34673000,s,l,
1526252611.9151,1.00050000,34.34703000,s,l,
1526252613.7114,1.00080000,34.36658000,s,l,
1526252614.5425,1.00080000,34.36658000,s,l,
1526252618.7841,1.00080000,6.26684000,s,l,
1526249323.9121,1.00070000,34.37594000,s,m,
1526346203.912,1.00010000,30.00240000,b,l,
1526385742.9562,0.99950000,52.25506182,s,m,
1526604486.8389,1.00110000,29.97782000,b,l,
1526456504.5572,1.00100000,0.00000004,b,m,
1526602304.3569,0.99950000,75.00000000,s,l,
1526614307.6336,0.99970000,0.00795220,s,m,
1526563946.2667,1.00080000,234.68678614,b,l,
1526289938.5918,0.99990000,30.00446000,s,m,
1526232712.342,1.00020000,34.36316000,s,m,
1526347283.4717,1.00010000,75.00000000,s,l,
1526433806.1219,1.00000000,0.81043892,s,l,
1526337172.6658,0.99990000,30.94191000,b,l,
1526437396.7478,1.00020000,268.28100000,b,l,
1526465658.2705,1.00080000,0.02246884,s,m,
1526595775.8854,1.00020000,29.13632457,s,l,
1526613118.6399,0.99930000,74.99999996,b,l,
1526613120.181,0.99870000,30.03845000,s,m,
1526170756.1575,1.00020000,2386.20048877,b,l,
1526432226.7912,1.00000000,45472.94464170,b,l,
1526563976.2329,1.00100000,29.98051000,b,l,
1526416521.0552,1.00010000,551.03369867,s,l,
1526416522.9412,1.00010000,179.86738712,s,l,
1526613131.5181,0.99930000,0.00021991,b,l,
1526465677.2675,1.00100000,2455.00000000,b,m,
1526488376.7543,1.00080000,2301.73300046,b,l,
1526248847.1261,1.00100000,34.34719000,b,m,
1526247265.1211,1.00000000,34.36425000,s,l,
1526534656.6835,0.99980000,19.20540000,s,m,
1526613145.1135,0.99930000,30.04778000,b,l,
1526662298.0384,1.00020000,74.99962840,b,l,
1526613147.5191,0.99930000,30.04778000,b,l,
1526255797.5516,1.00000000,34.36683000,s,l,
1526595781.1694,1.00020000,0.03323523,s,l,
1526442706.0412,1.00050000,32.91610000,b,l,
1526595353.5565,1.00020000,30.15082000,s,l,
1526125120.9971,0.99940000,14089.75967780,s,m,
1526661319.2823,1.00000000,1528.04300000,s,l,
1526123491.803,1.00040000,0.00003579,s,m,
1526130753.2606,1.00010000,34.32890000,b,l,
1526138034.3396,1.00060000,37.49393912,b,l,
1526604486.683,1.00050000,30.15109000,b,l,
1526373140.4095,1.00010000,1274.59342627,s,l,
1526594672.1572,1.00020000,27.46810000,b,l,
1526335657.634,0.99960000,30.95093000,s,m,
1526465723.4241,1.00050000,32.87384000,s,l,
1526383804.1623,1.00000000,10000.00000000,s,m,
1526267876.8621,1.00000000,75.00000000,b,l,
1526170814.6803,1.00020000,5296.47500000,s,l,
1526640724.3024,0.99920000,31.58721000,s,m,
1526488376.5251,1.00040000,29.99850000,b,l,
1526613120.1925,0.99830000,0.00125348,s,m,
1526246223.4334,1.00020000,34.36447000,b,l,
1526138059.8017,1.00060000,0.00606088,b,l,
1526268065.9387,0.99930000,0.00003460,s,l,
1526221688.2371,1.00030000,514.71625000,b,m,
1526465747.1645,1.00080000,75.00000000,b,l,
1526582137.379,1.00030000,29.99640000,b,m,
1526465755.2302,1.00140000,410.74400000,s,l,
1526534190.8762,0.99980000,30.00525000,s,m,
1526250803.6826,1.00060000,0.00099957,s,l,
1526613217.2935,0.99930000,30.04778000,b,l,
1526577306.7605,1.00100000,29.97542000,b,m,
1526133724.4004,1.00030000,34.32024000,s,l,
1526240806.5898,1.00010000,11.72837326,s,l,
1526130755.1843,1.00060000,34.31340000,b,l,
1526232615.3549,1.00010000,54.64362797,s,m,
1526268114.7025,1.00010000,16.85664589,s,l,
1526215077.1178,1.00040000,34.33974000,b,l,
1526248702.1659,1.00060000,75.00000000,s,m,
1526475706.5752,1.00080000,0.00000004,s,m,
1526453801.5327,1.00160000,75.00000000,b,m,
1526435589.5371,1.00020000,32.42031000,b,l,
1526267878.6286,0.99930000,11.91468062,s,l,
1526605155.8637,1.00020000,31.52276000,s,m,
1526386970.9801,1.00000000,31.43768000,b,m,
1526608265.6848,0.99470000,10.30634627,s,m,
1526176691.458,1.00040000,34.33159000,s,l,
1526329514.1321,0.99930000,75.00000000,b,l,
1526594672.1515,1.00020000,30.14413000,b,l,
1526268119.9576,1.00020000,13076.38900000,b,l,
1526172546.1418,1.00030000,34.33411000,b,m,
1526134187.4378,1.00060000,34.32342000,b,l,
1526280879.6872,0.99980000,30.00525000,s,m,
1526369155.2331,1.00010000,37.50000001,b,m,
1526291449.7231,0.99970000,30.00825000,s,m,
1526455889.2076,1.00020000,34.39590000,s,l,
1526661337.6011,1.00020000,249.37940000,b,l,
1526138139.6774,1.00070000,167.47161600,b,l,
1526252146.728,1.00080000,34.36420000,b,m,
1526252831.8049,1.00060000,58.00000000,s,m,
1526281776.9411,0.99990000,0.00009960,b,l,
1526613282.5556,0.99960000,75.00000000,s,m,
1526670417.5203,1.00010000,32.51762000,s,l,
1526203686.3554,1.00020000,74.99586503,s,l,
1526239524.1381,1.00010000,34.36308000,s,l,
1526176809.8302,1.00060000,34.33308000,b,m,
1526187571.8036,1.00050000,34.33209000,s,l,
1526317571.3023,0.99920000,95.37941050,s,m,
1526162725.1421,1.00030000,34.33383000,b,l,
1526237296.402,1.00020000,34.36316000,s,l,
1526386971.0158,1.00000000,31.43768000,b,m,
1526287241.2027,1.00000000,2908.02340000,b,l,
1526501038.779,1.00070000,29.98441000,b,m,
1526595807.5919,1.00000000,13.52501145,s,l,
1526547772.5721,1.00100000,29.98321000,b,m,
1526491246.7424,1.00010000,2500.00000000,s,m,
1526583222.4002,1.00030000,29.99640000,b,m,
1526632076.523,0.99940000,30.02612000,b,m,
1526442706.1496,1.00100000,0.00238607,b,l,
1526269252.9168,0.99990000,205.92743072,s,l,
1526317527.1766,0.99940000,0.05055302,s,m,
1526488753.7492,1.00090000,4.60129000,b,l,
1526281783.0713,1.00000000,97.97400000,b,l,
1526346203.8882,1.00010000,30.00240000,b,l,
1526441172.6485,1.00050000,75.00000000,s,l,
1526467469.6166,1.00110000,75.00000000,b,l,
1526426706.0994,1.00000000,31.43668000,s,l,
1526351192.8097,1.00000000,15.43252980,s,l,
1526228922.3951,1.00060000,34.34362000,b,m,
1526187571.7925,1.00050000,34.33209000,s,l,
1526564193.2208,1.00100000,2034.07322677,b,l,
1526608212.7227,0.99530000,13.99580125,s,m,
1526317527.1513,0.99950000,30.94192000,s,m,
1526604486.6312,1.00020000,2018.01136392,b,l,
1526573915.688,1.00020000,0.44058256,s,m,
1526214492.2314,1.00020000,39.17489709,s,m,
1526187381.7239,1.00060000,23.31176477,b,l,
1526203767.5126,1.00060000,34.33592000,b,l,
