time,price,volume,buy_or_sell,market_or_limit,misc
1525779237.2928,17.839700,5.60548000,s,m,
1525747383.8785,18.500000,0.00005901,b,l,
1525875184.4746,17.700000,0.00000032,s,m,
1525850610.8905,17.410000,3.30897700,s,l,
1525796385.9475,18.050000,199.48134849,s,m,
1525832448.5984,17.500000,122.89314286,s,l,
1525827993.4844,17.817600,56.12428100,s,m,
1525735940.8229,17.810000,300.00000000,s,l,
1525874775.315,17.700000,0.11324032,s,l,
1525780001.2039,17.787600,11.47932800,s,l,
1525793295.8831,18.108000,4.14181577,b,l,
1525885699.3006,18.000000,700.00000000,b,l,
1525749166.2946,18.339000,9.00000000,b,l,
1525878873.3105,17.800000,85.61140798,s,l,
1525864454.0078,18.099500,0.01993615,b,m,
1525834270.2029,17.450000,28.65329000,s,l,
1525889473.5283,17.839000,10.00000000,b,l,
1525746908.5735,18.450000,18.78200000,b,m,
1525842470.8581,17.300000,49.78048294,s,m,
1525822897.6739,17.940000,1.83370000,b,l,
1525745074.2183,18.030000,0.03151586,b,l,
1525757906.4635,18.350000,6.60430518,b,l,
1525770299.3917,18.490400,34.92316903,s,m,
1525773747.8506,18.250000,1300.00000000,s,l,
1525875866.3645,17.751900,0.00431683,b,l,
1525807881.3784,18.250000,0.01121413,b,m,
1525891641.5265,17.765000,1.65301095,b,m,
1525770945.3324,18.370500,10.00000000,s,l,
1525867073.9376,17.815300,48.10250308,b,l,
1525767794.1013,18.601000,49.06757372,b,l,
1525747386.2039,18.500000,122.11736100,b,l,
1525773751.5575,18.250000,0.00000001,s,m,
1525834321.723,17.400000,10.23718119,b,l,
1525760594.3422,18.405900,82.45416415,b,l,
1525877873.1574,17.931300,7.14000000,b,m,
1525809749.7135,18.275400,204.00000000,b,l,
1525807881.3864,18.282500,10.12082579,b,m,
1525817444.9912,17.969300,0.00265053,b,l,
1525761016.1377,18.409900,52.43351400,b,l,
1525865231.624,17.960000,114.79285216,b,l,
