Trade_volume,Number of trades with that volume
0.16680011,1
1.45024472,1
0.22659534,1
0.75211625,1
9.365,1
6.0831299,1
4.6059058,1
0.14305528,1
0.86742984,1
2.31670405,1
3.83099883,1
1.31451869,1
0.11952847,1
0.00282969,1
3.19136761,1
0.99760577,1
0.12116509,1
0.04085508,1
1.34196,1
0.50853214,1
7.831,2
52.27423443,1
0.02413643,1
0.05740508,1
2.7114428,1
1.4824196,1
0.70332397,1
0.05667949,1
0.8864,1
0.06514322,1
0.04153692,1
0.27812878,1
0.02597289,1
0.70540594,1
2.83,12
53.44185651,1
4.49905975,1
36.34281371,1
0.18460338,2
0.20616446,1
2.40180771,1
2.33703212,2
3.66321746,1
2.01051379,1
0.24489611,1
0.11809443,2
0.33008215,1
9.9592,1
3.414,2
0.3779394,1
4.125,6
0.709984,2
0.00012167,1
105.0,1
0.03052828,2
0.27487398,1
3.38372016,2
0.25630851,1
2.2082,2
0.06599523,1
0.03664139,1
1.5405,1
0.57562641,1
29.32380253,1
21.875,2
0.32115733,1
0.34712512,1
1.6991,1
6.46183584,1
8.50646976,1
0.21451335,1
2.8838,2
0.3805,1
38.87970675,2
1.8629,1
0.08630152,1
0.04580814,1
0.27058502,1
0.22592438,1
2.69589121,1
1.49989092,1
0.00704621,1
8.74510135,1
92.76332752,1
0.97497497,1
0.03279189,1
0.02876225,1
0.178393,2
24.49289741,1
0.38981288,3
0.34239326,1
0.29117307,1
1.80157572,1
4.63022774,2
1.12704701,1
74.8531958,1
2.82096706,1
3.5846524,1
0.08581512,1
0.12237113,1
0.17490741,1
0.09791399,1
1.63717928,1
1.87470458,1
4.88019722,1
0.1041252,1
0.05519597,1
2.8255535,1
0.10261224,1
0.46764852,1
11.85422492,1
0.02577821,1
0.5217921,1
0.4463,1
1.66495694,1
0.03749696,1
1.22172017,1
0.02861908,2
0.35273987,1
0.95730812,1
0.08064313,1
0.04403948,1
