time,bid,ask
1526989619,8239.90000,8243.90000
1526989620,8239.80000,8243.90000
1526989622,8238.90000,8243.90000
1526989623,8238.90000,8243.80000
1526989624,8237.30000,8243.80000
1526989626,8237.30000,8243.70000
1526989627,8239.00000,8243.70000
1526989635,8239.00000,8243.60000
1526989636,8239.00000,8243.40000
1526989637,8239.00000,8243.30000
1526989638,8239.00000,8239.10000
1526989640,8239.00000,8239.10000
1526989641,8239.00000,8243.30000
1526989643,8239.00000,8240.80000
1526999864,8240.00000,8244.30000
1526989650,8239.00000,8240.70000
1526989659,8239.00000,8242.60000
1526989661,8239.00000,8240.00000
1526989662,8239.00000,8242.60000
1526989663,8239.00000,8242.50000
1527023472,8085.50000,8093.90000
1526964551,8287.10000,8292.00000
1526989667,8239.00000,8242.40000
1526989670,8239.00000,8242.30000
1526989671,8239.00000,8242.30000
1526989672,8239.00000,8242.20000
1526989673,8235.20000,8242.10000
1526989675,8235.20000,8239.10000
1526989676,8235.30000,8239.10000
1526989677,8235.30000,8239.00000
1526989678,8235.30000,8238.90000
1526989681,8235.30000,8238.80000
1526989683,8235.30000,8238.70000
1526989686,8235.30000,8236.50000
1526989688,8235.60000,8236.50000
1526989690,8235.70000,8239.10000
1526989691,8235.70000,8236.40000
1526989692,8235.70000,8239.10000
1526989693,8235.70000,8238.10000
1526989694,8236.20000,8238.10000
1526989695,8235.70000,8239.10000
1526989696,8235.70000,8238.00000
1526989698,8235.70000,8237.80000
1526989699,8235.70000,8237.70000
1526989703,8235.70000,8239.10000
1526989705,8235.70000,8239.00000
1526989711,8235.70000,8239.80000
1526989712,8235.70000,8239.70000
1526989715,8235.80000,8239.70000
1526989719,8235.80000,8242.10000
1526989721,8235.90000,8242.10000
1526940548,8380.80000,8382.00000
1526982011,8243.10000,8243.20000
1526989724,8235.90000,8242.00000
1526989728,8238.90000,8243.80000
1526989729,8235.90000,8243.70000
1526989731,8235.90000,8241.20000
1526989732,8235.90000,8242.90000
1526989733,8235.80000,8242.90000
1526989734,8236.40000,8242.90000
1526989735,8236.40000,8248.80000
1526989736,8236.40000,8243.60000
1526989737,8239.20000,8243.60000
1526989739,8239.20000,8248.60000
1526989741,8239.20000,8248.50000
1526989744,8239.20000,8248.40000
1526989747,8239.20000,8248.30000
1526989750,8239.20000,8244.20000
1526989752,8239.50000,8244.20000
1526989756,8239.50000,8244.10000
1526989759,8239.50000,8247.90000
1526989760,8239.20000,8244.10000
1526989761,8239.20000,8243.50000
1526989766,8239.50000,8243.50000
1526989768,8239.70000,8243.40000
1526989769,8239.90000,8243.40000
1526989770,8239.50000,8243.50000
1526989771,8236.10000,8243.50000
1526989772,8236.80000,8243.50000
1526989774,8236.00000,8243.50000
1526989775,8236.20000,8243.40000
1526989777,8236.90000,8243.40000
1526989778,8236.90000,8243.30000
1526989782,8236.90000,8243.20000
1526989783,8238.40000,8243.20000
1526989785,8238.40000,8242.90000
1526989786,8238.40000,8238.50000
1526989787,8235.80000,8238.50000
1527021733,8181.00000,8185.10000
1526954598,8267.10000,8268.00000
1526989797,8235.80000,8238.40000
1526989799,8236.50000,8238.40000
1526989800,8235.80000,8238.40000
1526989808,8235.80000,8235.90000
1526989819,8235.20000,8235.80000
1526989823,8235.30000,8235.80000
1526989826,8235.30000,8235.70000
1526989828,8235.30000,8235.60000
1526989831,8235.20000,8235.60000
1526989832,8235.20000,8235.40000
1526989838,8235.20000,8235.30000
1526989839,8235.20000,8235.40000
1526989841,8235.20000,8235.30000
1527021748,8181.00000,8185.10000
1526989884,8235.20000,8235.80000
1526989886,8235.20000,8235.80000
1526989888,8235.30000,8235.80000
1526989891,8235.40000,8235.80000
1527021750,8181.20000,8185.10000
1526989894,8235.70000,8235.80000
1527008282,8214.50000,8224.00000
1526989911,8235.80000,8247.10000
1526989913,8235.80000,8247.00000
1526989915,8235.80000,8241.10000
1526989916,8235.80000,8247.00000
1526989917,8235.80000,8241.60000
1527021755,8181.10000,8185.00000
1526989924,8236.10000,8246.80000
1526989925,8236.10000,8246.80000
1526989926,8236.10000,8241.60000
1526989928,8236.20000,8246.70000
1527021756,8181.10000,8185.10000
1526989930,8236.20000,8246.70000
1526989931,8236.40000,8246.70000
1526989932,8236.40000,8246.60000
1526989934,8236.50000,8246.60000
1526989935,8236.50000,8241.70000
1526989936,8236.70000,8246.60000
1526989937,8236.70000,8240.00000
1526989942,8236.80000,8240.00000
1526989943,8236.80000,8240.00000
1526989944,8236.80000,8240.00000
1526989948,8236.80000,8240.00000
1526989949,8236.80000,8238.80000
1526989951,8236.80000,8237.00000
1526989952,8235.80000,8237.00000
1526989953,8235.80000,8236.80000
1526989957,8234.00000,8235.80000
1526989958,8233.50000,8235.80000
1526989959,8235.90000,8237.00000
1526989960,8236.70000,8237.00000
1526989964,8236.70000,8240.00000
1526989969,8236.80000,8239.90000
1526989971,8236.80000,8240.00000
1526989977,8236.70000,8240.00000
1526989980,8236.80000,8240.00000
1526989982,8236.80000,8237.30000
1526989985,8233.70000,8237.30000
1526989986,8231.20000,8237.30000
1526989987,8231.00000,8237.30000
1526989989,8231.30000,8239.80000
1526989990,8235.30000,8239.80000
1526989992,8235.40000,8239.80000
1526989994,8235.40000,8238.10000
1526989995,8235.40000,8238.00000
1526989996,8235.40000,8238.00000
1526989997,8235.40000,8238.10000
1526989998,8235.40000,8239.70000
1526989999,8235.40000,8238.00000
1526990000,8235.40000,8239.70000
1526990001,8235.40000,8237.30000
1526990002,8235.60000,8237.30000
1526990003,8235.40000,8237.30000
1526990004,8231.40000,8235.30000
1526990006,8231.40000,8237.30000
1526990011,8233.10000,8237.30000
1526990013,8233.10000,8237.20000
1526990014,8231.10000,8237.20000
1526990015,8233.20000,8237.20000
1526990017,8234.00000,8237.20000
1526990018,8233.20000,8237.20000
1526990019,8233.30000,8237.20000
1526990020,8233.40000,8237.20000
1526990021,8233.40000,8237.30000
1526990022,8233.40000,8237.20000
1526990024,8233.40000,8237.30000
1526990025,8234.20000,8237.30000
1526990026,8233.40000,8237.30000
1526990027,8233.40000,8237.30000
1526990028,8234.90000,8237.30000
1527010850,8219.30000,8225.00000
1526990031,8234.90000,8239.80000
1526951108,8335.00000,8336.40000
1526990033,8234.90000,8239.50000
1526990034,8234.30000,8239.50000
1526990036,8234.30000,8237.60000
1526990037,8235.00000,8237.60000
1526990038,8235.00000,8237.50000
1526990042,8235.10000,8237.50000
1526990044,8235.10000,8237.60000
1527010853,8219.30000,8224.90000
1526990054,8235.10000,8237.50000
1526990059,8235.10000,8237.40000
1526990060,8235.10000,8237.50000
1526990062,8235.10000,8237.50000
1526990063,8235.80000,8237.50000
1526990064,8235.10000,8237.40000
1526990068,8235.10000,8235.20000
1527021780,8180.60000,8181.20000
1526990091,8228.10000,8235.20000
1526990093,8228.80000,8235.00000
1526990094,8228.80000,8233.10000
1526990095,8228.80000,8233.10000
1526990096,8228.80000,8232.40000
1526990097,8228.80000,8232.30000
1526990098,8224.50000,8228.80000
1526990099,8224.50000,8228.90000
1526990102,8223.00000,8228.10000
1526990103,8223.00000,8224.50000
1526990105,8223.00000,8223.10000
1526990126,8223.00000,8224.20000
1526990127,8223.00000,8223.10000
1526990129,8223.00000,8223.10000
1526990130,8223.00000,8226.20000
1526990131,8223.00000,8224.20000
1526990132,8223.00000,8224.10000
1526990133,8223.00000,8223.10000
1526942744,8376.30000,8377.60000
1526990136,8223.00000,8224.10000
1527010868,8219.30000,8225.00000
1526990139,8223.00000,8223.10000
1526990142,8223.00000,8224.60000
1526990143,8223.00000,8224.50000
1526990144,8223.00000,8224.00000
1526990147,8223.00000,8224.50000
1526990149,8223.00000,8226.00000
1526990151,8223.00000,8226.00000
1526990153,8222.50000,8224.50000
1526990154,8222.50000,8224.90000
1526990155,8222.50000,8224.50000
1526990158,8222.50000,8224.40000
1526990166,8223.30000,8224.40000
1526990167,8222.60000,8224.40000
1526990168,8224.00000,8224.40000
1526990169,8222.60000,8224.40000
1526990171,8222.60000,8224.40000
1526990172,8224.30000,8224.40000
1526990173,8222.60000,8224.00000
1526990174,8222.50000,8224.40000
1526990176,8224.30000,8224.40000
1526990180,8222.50000,8224.40000
1526990181,8224.30000,8224.40000
1526990182,8222.50000,8224.40000
1526990184,8223.70000,8224.00000
1526990185,8222.00000,8222.50000
1526990192,8222.00000,8222.10000
1526990193,8222.00000,8222.50000
1526990194,8222.00000,8222.50000
1526990195,8222.00000,8222.10000
1526990196,8222.00000,8222.50000
1526990197,8222.00000,8222.10000
1527010880,8220.90000,8223.80000
1526945345,8402.10000,8410.00000
1526990217,8213.00000,8222.00000
1526990218,8213.00000,8214.80000
1526990219,8214.90000,8222.00000
1526990220,8216.00000,8222.00000
1526990221,8216.00000,8222.00000
1526990222,8213.00000,8222.10000
1526990223,8213.00000,8215.00000
1526990227,8213.00000,8214.90000
1526983075,8232.30000,8235.90000
1526990231,8213.00000,8215.00000
1526945348,8407.70000,8410.00000
1526990234,8213.00000,8214.50000
1526990235,8213.50000,8213.90000
1526990236,8213.00000,8215.00000
1526990247,8213.00000,8213.80000
1526990250,8213.00000,8214.90000
1526990251,8213.00000,8213.70000
1526990255,8213.00000,8213.60000
1526990259,8213.00000,8213.10000
1526990264,8213.00000,8213.60000
1526990265,8213.00000,8213.10000
1526964571,8287.10000,8287.80000
1526990288,8210.00000,8213.00000
1526999971,8240.10000,8244.10000
1526990293,8210.10000,8213.00000
1526990295,8210.10000,8212.90000
1526990297,8210.80000,8212.90000
1526990299,8210.80000,8212.90000
1526990300,8210.90000,8212.90000
1526990303,8210.80000,8212.90000
1526990305,8210.00000,8210.80000
1526990308,8205.30000,8210.80000
1526990309,8205.30000,8205.40000
1526934439,8395.10000,8395.30000
1526990322,8205.30000,8205.40000
1526999977,8241.80000,8244.10000
1526990328,8205.30000,8209.60000
1527010900,8221.20000,8224.60000
1526990330,8205.30000,8205.40000
1526990332,8205.00000,8205.40000
1526990336,8205.30000,8209.50000
1526990337,8205.30000,8209.50000
1526990338,8205.00000,8205.40000
1526990340,8205.30000,8205.40000
1526990345,8205.10000,8205.40000
1526990346,8205.10000,8205.30000
1526990347,8205.10000,8205.40000
